# initial aerosol mass concentration 
PSO4 1.053928E-09 6.546779E-09 3.689755E-08 1.886723E-07 8.753041E-07 3.684342E-06 1.407125E-05 4.876564E-05 1.533780E-04 4.379007E-04 1.135289E-03 2.674312E-03 5.729626E-03 1.118400E-02 1.994966E-02 3.269300E-02 4.968238E-02 7.112105E-02 9.825605E-02 1.351710E-01 1.906093E-01 2.787719E-01 4.180851E-01 6.274825E-01 9.205675E-01 1.298890E+00 1.746273E+00 2.226485E+00 2.686179E+00 3.063711E+00 3.302348E+00 3.364267E+00 3.240871E+00 2.955858E+00 2.560028E+00 2.119835E+00 1.703628E+00 1.369674E+00 1.158456E+00 1.089573E+00 1.161952E+00 1.355772E+00 1.635282E+00 1.952742E+00 2.254213E+00 2.487421E+00 2.610672E+00 2.600667E+00 2.456751E+00 2.199990E+00
PMonomer 1.053928E-09 6.546779E-09 3.689755E-08 1.886723E-07 8.753041E-07 3.684342E-06 1.407125E-05 4.876564E-05 1.533780E-04 4.379007E-04 1.135289E-03 2.674312E-03 5.729626E-03 1.118400E-02 1.994966E-02 3.269300E-02 4.968238E-02 7.112105E-02 9.825605E-02 1.351710E-01 1.906093E-01 2.787719E-01 4.180851E-01 6.274825E-01 9.205675E-01 1.298890E+00 1.746273E+00 2.226485E+00 2.686179E+00 3.063711E+00 3.302348E+00 3.364267E+00 3.240871E+00 2.955858E+00 2.560028E+00 2.119835E+00 1.703628E+00 1.369674E+00 1.158456E+00 1.089573E+00 1.161952E+00 1.355772E+00 1.635282E+00 1.952742E+00 2.254213E+00 2.487421E+00 2.610672E+00 2.600667E+00 2.456751E+00 2.199990E+00
