PMD     28.0   
PBC      12.0   
PNA     23.0   
PSO4    98.0  
PNH4  17.0
PNO3    63.0   
PHCL     36.5   
PBiA2D  186.0  
PBiA1D  170.0
PBiA0D  168.0  
PAGLY    58.0   
PAMGLY  72.0   
PBiMT   136.0
PBiPER  168.0  
PBiDER   136.0  
PBiMGA  120.0
PAnBlP  167.0  
PAnBmP   152.0  
PBiBlP  298.0  
PBiBmP  236.0
PBiNGA  165.0  
PBiNIT3  272.0  
PBiNIT  215.0
PAnClP  167.0  
PSOAlP   392.0  
PSOAmP  392.0
PSOAhP  392.0  
PPOAlP   280.0  
PPOAmP  280.0
PPOAhP  280.0  
PH2O     18.0
