   0.0000000000000000        105.09099999999999     
   3.6184250826680864        105.09099999999999     
   4.1171992373628354        102.41200000000001     
   4.3837203627758541        100.91300000000000     
   4.5449780753878937        99.190800000000010     
   4.6267762913822015        97.916400000000010     
   5.1092352451517780        98.416300000000007     
   6.0331311396576170        99.944700000000012     
   6.9857700235944540        102.67200000000001     
   7.4194950666161423        107.24299999999999     
   7.4326602055800839        113.21899999999999     
   7.3120944045300664        119.67200000000000     
   7.1760321904526627        125.47499999999998     
   7.0517363962014521        129.91499999999999     
   6.9452455599810596        132.90899999999999     
   6.8571517013964822        134.56700000000001     
   6.7901381736520037        134.81299999999999     
   6.7515975841499261        133.39699999999999     
   6.7350777885785362        130.64400000000001     
   6.7333981583574722        126.55400000000000     
   6.7329097785541245        122.29000000000001     
   6.7328662168407929        118.17000000000000     
   6.7329669775204195        114.27399999999999     
   6.7319608775473911        110.82400000000000     
   6.7309608472918523        107.50499999999998     
