8.96E-02	3.49E+04
9.03E-02	3.45E+04
9.10E-02	3.39E+04
9.17E-02	3.30E+04
9.24E-02	3.19E+04
9.31E-02	3.06E+04
9.39E-02	2.92E+04
9.47E-02	2.77E+04
9.55E-02	2.61E+04
9.62E-02	2.46E+04
9.71E-02	2.30E+04
9.79E-02	2.14E+04
9.87E-02	2.00E+04
9.96E-02	1.86E+04
1.00E-01	1.74E+04
1.01E-01	1.62E+04
1.02E-01	1.52E+04
1.03E-01	1.43E+04
1.04E-01	1.35E+04
1.05E-01	1.29E+04
1.06E-01	1.23E+04
1.07E-01	1.19E+04
1.08E-01	1.15E+04
1.09E-01	1.12E+04
1.10E-01	1.10E+04
1.11E-01	1.08E+04
1.12E-01	1.07E+04
1.13E-01	1.06E+04
1.15E-01	1.05E+04
1.16E-01	1.04E+04
1.17E-01	1.04E+04
1.18E-01	1.04E+04
1.19E-01	1.03E+04
1.21E-01	1.03E+04
1.22E-01	1.03E+04
1.23E-01	1.02E+04
1.24E-01	1.02E+04
1.26E-01	1.02E+04
1.27E-01	1.01E+04
1.28E-01	1.00E+04
1.30E-01	9.98E+03
1.31E-01	9.91E+03
1.33E-01	9.82E+03
1.34E-01	9.73E+03
1.36E-01	9.64E+03
1.37E-01	9.53E+03
1.39E-01	9.42E+03
1.41E-01	9.30E+03
1.42E-01	9.17E+03
1.44E-01	9.04E+03
1.46E-01	8.90E+03
1.47E-01	8.76E+03
1.49E-01	8.61E+03
1.51E-01	8.45E+03
1.53E-01	8.29E+03
1.55E-01	8.12E+03
1.56E-01	7.96E+03
1.58E-01	7.78E+03
1.60E-01	7.61E+03
1.62E-01	7.43E+03
1.64E-01	7.25E+03
1.66E-01	7.06E+03
1.69E-01	6.88E+03
1.71E-01	6.69E+03
1.73E-01	6.51E+03
1.75E-01	6.32E+03
1.78E-01	6.13E+03
1.80E-01	5.94E+03
1.82E-01	5.75E+03
1.85E-01	5.57E+03
1.87E-01	5.38E+03
1.90E-01	5.20E+03
1.92E-01	5.02E+03
1.95E-01	4.83E+03
1.98E-01	4.66E+03
2.00E-01	4.48E+03
2.03E-01	4.31E+03
2.06E-01	4.14E+03
2.09E-01	3.97E+03
2.12E-01	3.81E+03
2.15E-01	3.64E+03
2.18E-01	3.49E+03
2.21E-01	3.33E+03
2.24E-01	3.18E+03
2.27E-01	3.04E+03
2.30E-01	2.90E+03
2.34E-01	2.76E+03
2.37E-01	2.63E+03
2.41E-01	2.50E+03
2.44E-01	2.37E+03
2.48E-01	2.25E+03
2.52E-01	2.13E+03
2.55E-01	2.02E+03
2.59E-01	1.91E+03
2.63E-01	1.81E+03
2.67E-01	1.71E+03
2.71E-01	1.61E+03
2.75E-01	1.52E+03
2.79E-01	1.43E+03
2.84E-01	1.35E+03
2.88E-01	1.27E+03
2.93E-01	1.19E+03
2.97E-01	1.12E+03
3.02E-01	1.05E+03
3.07E-01	9.80E+02
3.11E-01	9.17E+02
3.16E-01	8.57E+02
3.21E-01	8.01E+02
3.26E-01	7.48E+02
3.32E-01	6.97E+02
3.37E-01	6.49E+02
3.42E-01	6.05E+02
3.48E-01	5.62E+02
3.53E-01	5.22E+02
3.59E-01	4.85E+02
3.65E-01	4.50E+02
3.71E-01	4.17E+02
3.77E-01	3.86E+02
3.83E-01	3.57E+02
3.90E-01	3.30E+02
3.96E-01	3.05E+02
4.03E-01	2.81E+02
4.09E-01	2.59E+02
4.16E-01	2.39E+02
4.23E-01	2.20E+02
4.30E-01	2.02E+02
4.37E-01	1.86E+02
4.45E-01	1.70E+02
4.52E-01	1.56E+02
4.60E-01	1.43E+02
4.68E-01	1.31E+02
4.76E-01	1.20E+02
4.84E-01	1.10E+02
4.92E-01	1.01E+02
5.00E-01	9.21E+01
5.09E-01	8.41E+01
5.18E-01	7.68E+01
5.27E-01	7.01E+01
5.36E-01	6.40E+01
5.45E-01	5.84E+01
5.54E-01	5.33E+01
5.64E-01	4.86E+01
5.74E-01	4.43E+01
5.84E-01	4.04E+01
5.94E-01	3.69E+01
6.04E-01	3.37E+01
6.15E-01	3.08E+01
6.26E-01	2.81E+01
6.37E-01	2.57E+01
6.48E-01	2.35E+01
6.59E-01	2.16E+01
6.71E-01	1.98E+01
6.83E-01	1.82E+01
6.95E-01	1.68E+01
7.07E-01	1.55E+01
7.20E-01	1.43E+01
7.33E-01	1.32E+01
7.46E-01	1.23E+01
7.59E-01	1.14E+01
7.73E-01	1.07E+01
7.86E-01	1.00E+01
8.00E-01	9.40E+00
8.15E-01	8.85E+00
8.29E-01	8.37E+00
8.44E-01	7.93E+00
8.60E-01	7.54E+00
8.75E-01	7.19E+00
8.91E-01	6.88E+00
9.07E-01	6.60E+00
9.23E-01	6.35E+00
9.40E-01	6.13E+00
9.57E-01	5.93E+00
9.74E-01	5.75E+00
9.92E-01	5.59E+00
1.01E+00	5.44E+00
1.03E+00	5.31E+00
1.05E+00	5.18E+00
1.07E+00	5.07E+00
1.09E+00	4.97E+00
1.11E+00	4.87E+00
1.13E+00	4.79E+00
1.15E+00	4.70E+00
1.17E+00	4.63E+00
1.19E+00	4.55E+00
1.21E+00	4.48E+00
1.23E+00	4.41E+00
1.25E+00	4.35E+00
1.28E+00	4.28E+00
1.30E+00	4.22E+00
1.32E+00	4.16E+00
1.35E+00	4.10E+00
1.37E+00	4.04E+00
1.40E+00	3.98E+00
1.42E+00	3.92E+00
1.45E+00	3.86E+00
1.48E+00	3.80E+00
1.50E+00	3.74E+00
