# The order of species in this list should not be changed.
BiA1D   170.
BiA2D   186.
AR0130  183.1
AR0131  138.1
HNO4    79.
BPI     136.
BiA0D   168.
DIEN    54.
OLT     42.
HC3     44.
ETH     30.
CH4     16.
EOH     46.
EPX     122.5
ETE     28.
ETEG    62.
IPN     89.1
iC3H7O  59.1
AR0043  110.1
AR0115  190.2
BTOL3OH1O 189.1
DK5000  130.1
AA2000  90.1
BTOL4OH1O 205.1
AD4001  132.1
AK5000  146.1
AU5000  114.1
AD5000  130.1
BTOL5OH1O 221.1
AD2000  74.1
GH5002  180.1
3U7000  155.1
2U7000  173.2
2D7000  205.1
1P500A  224.1
PK5003  223.1
2D6000  193.1
2D6001  177.1
UD5000  98.1
MFUR    98.1
AR0101  234.2
AR0128  169.1
AR0142  250.2
AR0138  198.1
AR0085  123.1
radFURR6 161.1
ED5000  131.1
radED5000 161.1
radED5002 133.1
ED4001  116.1
radED4001 75.1
CH2O    30.1
2D5003  147.1
HD5001  148.1
HD5000  148.1
2D5001  147.1
BTOL4OH2O 221.1
AR0096  189.2
ISON    147.
MAHP    102.
O3P     16.
3K5003  1.1
MPAN    148.
AR0027  139.1
AR0086  173.2
1P5006  208.1
H2O2    34.
BTOL3OH2O 205.1
BTOL5OH2O 237.1
TOL3OH1NO2 185.1
TOL4OH1NO2 201.1
AR0099  189.2
AR0114  173.2
AR0113  153.1
AR0126  152.1
AR0095  171.1
AR0020  131.1
AR0035  133.1
AR0121  147.1
GU5002  130.1
2G5006  179.1
1D4000  101.1
3P4000  226.1
3H5009  195.1
PH5004  241.1
2P500A  240.1
1D5000  131.1
DD2000  58.0
TOLP    141.
PER1    141.
BAL1    121.
BAL2    105.
PU5002  175.1
2P5006  224.1
PH5002  225.1
3H5004  179.1
DK4000  102.1
3U5002  129.1
XYLP    155.
XYOP    155.
CSL     108.
ADCN    243.
PER2    157.
CHO     139.
TOLPAEC 141.
AnBlP   167.
AnBmP   152.
XYLPAEC 155.
AnClP   167.
AR0120  137.1
1D4001  101.1
3H5000  179.1
PH5000  225.1
PU5001  175.1
PU5000  175.1
2P5000  224.1
3U5000  129.1
AR0013  93.1
AR0028  109.1
1U6000  127.1
OLTP    91.
ETEP    77.
BALP    137.
PAA     76.
ADDC    125.
HC8P    145.
TOL3OH1O 155.1
TOL3OH2O 171.1
AR0116  123.1
AR0129  139.1
TLP1    91.
UALD    84.
UALP    133.
BENP    127.
AU5002  114.1
ISOP    117.
XYL1    156.
BALD    106.
LIMP    185.
DK3000  72.1
3K2000  75.1
TOL2OH1O 139.1
TOL2OH2O 155.1
2U6000  143.1
APIP    185.
DCB2    110.
CO2     40.1
MEK     72.
MEKP    103.
3U5001  129.1
MACR    70.
ORA1    46.
MCP     119.
DCB3    84.
2D5000  147.1
MVK     70.
OLI     68.
O3      48.
AR0098  107.1
AR0112  123.1
MCTP    139.
MCTO    123.
DCB1    91.
OLNN    136.
OLND    136.
OLIP    117.
ACT     58.
HC5P    103.
HKET    74.
ACTP    89.
ROH     60.
MVKP    119.
MOH     32.
ACD     44.
KETP    117.
MGLY    72.
ORAP    75.
GLY     58.
HNO3    63.
MACP    101.
CO      28.
ORA2    60.
ALD     58.
KET     86.
ONIT    119.
HC3P    75.
MO2     47.
XO2     44.
ETHP    61.
OP2     62.
ACO3    75.
NO      30.
RCO3    90.
NO2     46.
HO      17.
NO3     62.
HCHO    30.
HO2     33.
